location;time_of_measurement;counted_pedestrians;type;incidents
Königstraße (Mitte), Stuttgart;2020-02-08 18:59:59 +0100;678;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:03:08 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:04:58 +0100;650;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:09:14 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:09:58 +0100;617;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:14:29 +0100;8;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:14:59 +0100;664;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:16:50 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:19:59 +0100;578;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:24:30 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:24:59 +0100;576;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:29:50 +0100;6;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:29:59 +0100;611;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:39:18 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:39:58 +0100;487;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:44:44 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:44:59 +0100;511;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:49:04 +0100;9;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:49:59 +0100;506;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:53:56 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:54:59 +0100;485;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:59:11 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 19:59:59 +0100;558;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:04:37 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:04:59 +0100;501;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:07:27 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:09:57 +0100;432;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:13:01 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:14:59 +0100;385;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:16:49 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:19:57 +0100;382;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:24:10 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:24:58 +0100;343;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:29:58 +0100;275;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:32:01 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:34:57 +0100;269;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:39:56 +0100;251;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:44:25 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:44:59 +0100;300;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:47:39 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:49:58 +0100;227;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:51:43 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:54:59 +0100;224;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 20:59:58 +0100;253;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:01:45 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:04:59 +0100;209;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:07:46 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:09:59 +0100;234;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:14:19 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:14:59 +0100;236;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:19:58 +0100;154;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:24:59 +0100;188;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:29:58 +0100;183;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:31:28 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:34:57 +0100;171;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:38:01 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:39:56 +0100;218;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:44:03 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:44:57 +0100;213;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:49:59 +0100;174;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:52:50 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:54:59 +0100;197;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:56:43 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 21:59:59 +0100;173;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:04:34 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:04:59 +0100;175;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:05:21 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:09:54 +0100;160;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:14:54 +0100;171;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:19:57 +0100;179;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:24:58 +0100;171;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:25:45 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:29:56 +0100;167;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:34:54 +0100;146;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:36:39 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:39:56 +0100;163;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:40:53 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:44:58 +0100;207;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:49:57 +0100;122;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:54:59 +0100;143;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 22:59:56 +0100;170;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:04:46 +0100;139;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:09:59 +0100;151;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:14:53 +0100;125;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:19:57 +0100;121;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:24:59 +0100;160;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:29:58 +0100;144;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:34:51 +0100;109;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:39:56 +0100;114;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:44:59 +0100;140;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:49:38 +0100;80;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:54:52 +0100;120;regular;""
Königstraße (Mitte), Stuttgart;2020-02-08 23:59:53 +0100;101;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:03:40 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:04:38 +0100;115;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:09:57 +0100;95;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:14:55 +0100;99;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:19:59 +0100;151;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:24:44 +0100;112;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:29:50 +0100;122;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:34:59 +0100;78;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:39:40 +0100;72;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:44:38 +0100;88;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:49:41 +0100;87;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:54:46 +0100;76;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 00:59:51 +0100;69;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:04:58 +0100;89;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:09:54 +0100;55;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:14:55 +0100;78;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:19:55 +0100;96;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:22:13 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:24:39 +0100;65;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:29:56 +0100;67;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:34:50 +0100;55;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:39:48 +0100;53;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:41:48 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:44:32 +0100;69;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:49:55 +0100;77;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:54:51 +0100;89;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 01:59:49 +0100;70;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:04:48 +0100;55;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:09:37 +0100;69;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:14:56 +0100;84;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:19:35 +0100;63;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:24:53 +0100;83;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:29:47 +0100;72;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:34:55 +0100;39;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:39:56 +0100;48;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:44:43 +0100;36;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:49:56 +0100;56;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:54:44 +0100;53;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 02:59:54 +0100;61;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:04:54 +0100;66;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:09:51 +0100;51;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:14:52 +0100;51;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:19:54 +0100;38;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:24:59 +0100;42;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:29:54 +0100;70;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:34:59 +0100;67;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:39:52 +0100;63;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:44:36 +0100;45;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:49:44 +0100;22;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:54:45 +0100;57;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 03:59:58 +0100;22;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:04:49 +0100;26;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:09:56 +0100;32;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:14:56 +0100;35;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:19:50 +0100;21;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:24:50 +0100;67;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:29:39 +0100;30;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:34:47 +0100;18;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:39:56 +0100;25;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:44:36 +0100;30;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:49:47 +0100;32;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:54:10 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:54:18 +0100;21;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 04:59:59 +0100;44;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:04:58 +0100;38;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:09:45 +0100;38;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:10:24 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:14:41 +0100;40;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:19:30 +0100;21;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:24:16 +0100;19;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:29:25 +0100;31;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:34:30 +0100;22;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:39:49 +0100;15;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:44:46 +0100;27;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:49:59 +0100;36;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:54:15 +0100;12;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 05:58:38 +0100;14;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:02:58 +0100;7;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:07:51 +0100;11;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:14:37 +0100;8;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:19:41 +0100;8;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:24:04 +0100;6;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:33:17 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:34:42 +0100;18;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:35:46 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:38:41 +0100;8;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:44:21 +0100;9;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:48:53 +0100;17;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:54:26 +0100;6;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 06:59:38 +0100;18;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:04:37 +0100;11;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:09:57 +0100;7;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:14:36 +0100;19;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:19:37 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:24:31 +0100;11;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:27:35 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:34:28 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:38:23 +0100;5;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:44:17 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:49:47 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:53:17 +0100;5;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 07:59:29 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:03:47 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:07:02 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:09:51 +0100;11;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:14:17 +0100;11;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:19:39 +0100;8;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:24:26 +0100;11;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:28:25 +0100;5;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:33:08 +0100;6;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:39:44 +0100;17;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:42:54 +0100;7;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:45:58 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:49:40 +0100;28;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:54:26 +0100;11;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 08:58:57 +0100;13;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:04:38 +0100;15;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:08:12 +0100;7;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:13:57 +0100;17;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:19:27 +0100;13;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:24:35 +0100;15;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:29:54 +0100;28;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:32:30 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:34:53 +0100;18;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:39:54 +0100;20;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:44:59 +0100;21;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:49:47 +0100;23;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:53:19 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:54:42 +0100;45;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 09:59:59 +0100;42;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:04:42 +0100;12;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:09:47 +0100;37;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:14:53 +0100;31;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:19:59 +0100;18;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:19:59 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:20:44 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:24:57 +0100;28;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:28:41 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:29:58 +0100;77;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:34:46 +0100;64;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:39:36 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:39:59 +0100;39;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:44:54 +0100;31;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:49:43 +0100;56;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:54:34 +0100;51;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 10:59:59 +0100;36;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:04:54 +0100;59;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:08:07 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:09:45 +0100;57;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:14:28 +0100;5;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:14:33 +0100;63;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:17:46 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:19:59 +0100;76;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:23:07 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:24:50 +0100;89;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:25:41 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:29:58 +0100;76;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:33:14 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:34:49 +0100;100;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:38:53 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:39:58 +0100;128;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:44:22 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:44:59 +0100;82;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:49:59 +0100;118;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:53:15 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:54:57 +0100;107;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:57:27 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 11:59:54 +0100;108;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:03:37 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:04:59 +0100;110;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:09:59 +0100;121;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:14:55 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:14:58 +0100;135;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:19:53 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:19:57 +0100;133;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:24:25 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:24:58 +0100;126;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:29:33 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:29:59 +0100;149;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:34:38 +0100;5;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:34:59 +0100;145;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:39:03 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:39:33 +0100;157;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:44:23 +0100;5;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:44:59 +0100;171;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:48:25 +0100;5;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:49:57 +0100;160;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:53:49 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:54:57 +0100;141;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:59:28 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 12:59:57 +0100;195;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:04:11 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:04:59 +0100;212;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:09:17 +0100;5;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:09:54 +0100;218;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:14:35 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:14:51 +0100;165;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:18:17 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:19:52 +0100;186;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:22:07 +0100;5;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:24:59 +0100;227;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:27:38 +0100;7;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:29:58 +0100;256;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:34:59 +0100;179;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:34:59 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:37:32 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:39:59 +0100;179;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:41:24 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:44:57 +0100;173;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:49:14 +0100;7;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:49:59 +0100;253;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:53:01 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:54:57 +0100;208;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:59:04 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 13:59:53 +0100;236;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:04:48 +0100;5;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:04:59 +0100;209;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:06:04 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:09:57 +0100;218;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:14:59 +0100;242;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:17:58 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:19:59 +0100;261;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:24:30 +0100;8;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:24:58 +0100;272;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:29:39 +0100;2;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:29:59 +0100;268;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:33:33 +0100;1;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:34:57 +0100;260;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:39:35 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:39:55 +0100;311;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:44:21 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:44:58 +0100;268;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:49:56 +0100;287;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:49:59 +0100;5;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:54:02 +0100;3;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:54:59 +0100;325;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:59:07 +0100;4;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 14:59:54 +0100;299;regular;""
Königstraße (Mitte), Stuttgart;2020-02-09 15:04:18 +0100;5;regular;""
