location;time_of_measurement;counted_pedestrians;type;incidents
Königstraße (Mitte), Stuttgart;2019-03-28 05:00:00 +0100;73;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 06:00:00 +0100;196;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 07:00:00 +0100;485;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 08:00:00 +0100;846;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 09:00:00 +0100;1113;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 10:00:00 +0100;2033;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 11:00:00 +0100;3255;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 12:00:00 +0100;4673;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 13:00:00 +0100;5102;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 14:00:00 +0100;4300;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 15:00:00 +0100;4596;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 16:00:00 +0100;5220;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 17:00:00 +0100;5314;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 18:00:00 +0100;4953;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 19:00:00 +0100;3645;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 20:00:00 +0100;1853;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 21:00:00 +0100;1217;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 22:00:00 +0100;903;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 23:00:00 +0100;511;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 00:00:00 +0100;231;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 01:00:00 +0100;156;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 02:00:00 +0100;140;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 03:00:00 +0100;70;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 04:00:00 +0100;94;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 05:00:00 +0100;46;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 06:00:00 +0100;176;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 07:00:00 +0100;489;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 08:00:00 +0100;853;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 09:00:00 +0100;1271;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 10:00:00 +0100;2382;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 11:00:00 +0100;3698;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 12:00:00 +0100;4752;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 13:00:00 +0100;5280;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 14:00:00 +0100;5544;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 15:00:00 +0100;6494;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 16:00:00 +0100;7444;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 17:00:00 +0100;7933;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 18:00:00 +0100;7199;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 19:00:00 +0100;5900;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 20:00:00 +0100;3610;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 21:00:00 +0100;2510;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 22:00:00 +0100;2044;regular;""
Königstraße (Mitte), Stuttgart;2019-03-29 23:00:00 +0100;1628;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 00:00:00 +0100;1070;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 01:00:00 +0100;734;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 02:00:00 +0100;527;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 03:00:00 +0100;526;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 04:00:00 +0100;381;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 05:00:00 +0100;235;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 06:00:00 +0100;200;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 07:00:00 +0100;167;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 08:00:00 +0100;441;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 09:00:00 +0100;1289;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 10:00:00 +0100;3311;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 11:00:00 +0100;6078;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 12:00:00 +0100;8493;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 13:00:00 +0100;10285;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 14:00:00 +0100;11802;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 15:00:00 +0100;13960;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 16:00:00 +0100;14704;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 17:00:00 +0100;14377;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 18:00:00 +0100;13432;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 19:00:00 +0100;12094;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 20:00:00 +0100;10300;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 21:00:00 +0100;9781;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 22:00:00 +0100;8442;regular;""
Königstraße (Mitte), Stuttgart;2019-03-30 23:00:00 +0100;5975;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 00:00:00 +0100;2395;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 01:00:00 +0100;1334;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 03:00:00 +0200;1506;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 04:00:00 +0200;564;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 05:00:00 +0200;287;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 06:00:00 +0200;129;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 07:00:00 +0200;23;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 08:00:00 +0200;91;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 09:00:00 +0200;215;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 10:00:00 +0200;519;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 11:00:00 +0200;913;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 12:00:00 +0200;1470;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 13:00:00 +0200;2215;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 14:00:00 +0200;2961;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 15:00:00 +0200;3427;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 16:00:00 +0200;4117;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 17:00:00 +0200;4034;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 18:00:00 +0200;3357;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 19:00:00 +0200;2520;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 20:00:00 +0200;1749;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 21:00:00 +0200;1083;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 22:00:00 +0200;534;regular;""
Königstraße (Mitte), Stuttgart;2019-03-31 23:00:00 +0200;266;regular;""
